suite,pass_id,seq_in_pass,query_name,sql_sha256_16,latency_ms,status,n_rows,is_timed,error
redbench_krid,9,660,rbk_0659_ceb_9b_efd287155568e63b37368986b44949e1c814a96b,47b5baf442b29685,132.069,ok,44,1,
redbench_krid,9,661,rbk_0660_ceb_9b_f0ad18a27e70eb5df64cd849de732d864c5b3860,d0e01f9d1e6b5a7b,104.977,ok,67,1,
redbench_krid,9,662,rbk_0661_ceb_9b_f0d26b3eaa05bc4a56501495d0bf94913a34cb36,2dac9cc26c6764eb,97.805,ok,99,1,
redbench_krid,9,663,rbk_0662_ceb_9b_f17d43bfb93c0d205d90037722b8a28885118d86,6b60375e638fec52,110.383,ok,8,1,
redbench_krid,9,664,rbk_0663_ceb_9b_f211f7e12255db20f2c38583c3ea5470c6873ad5,183741e282a2bac1,92.578,ok,8,1,
redbench_krid,9,665,rbk_0664_ceb_9b_f2572db6f5085fddfe3efe96f280f629e95ad337,5664819cde05b001,95.198,ok,0,1,
redbench_krid,9,666,rbk_0665_ceb_9b_f2a63fed947e434e031442dc70390e4e40fc1a64,56fbbf6e8cb2e955,362.126,ok,4,1,
redbench_krid,9,667,rbk_0666_ceb_9b_f3caa5dc0a4b9d9ebaed36fce00aa06dee6a99ba,63a33bb883fbb987,122.565,ok,3,1,
redbench_krid,9,668,rbk_0667_ceb_9b_f468dc9e19c3ccf304ff62c5ad47d5ce25ed1fea,c344bff3a492c41c,73.826,ok,0,1,
redbench_krid,9,669,rbk_0668_ceb_9b_f5f527a01da4d75874e3413b3bafc9fc4a1e09f3,b822b981bc31234f,117.960,ok,2,1,
redbench_krid,9,670,rbk_0669_ceb_9b_f608f808894cdaaa70c0bf0dec2781a72273d0f7,766c0b88249a1ef2,89.497,ok,10,1,
redbench_krid,9,671,rbk_0670_ceb_9b_f77f0e56d64983d3f54b12c4254eeb3b748153f4,f038c3798e911d76,181.223,ok,88,1,
redbench_krid,9,672,rbk_0671_ceb_9b_f7fea596f74d0a649e2bbd9e2011441fcc014773,114958b3a9fa08ba,129.449,ok,12,1,
redbench_krid,9,673,rbk_0672_ceb_9b_f87d6e44dc2f8826f73448d88eb19229194f283b,d21e1e99bc4768cd,97.316,ok,1,1,
redbench_krid,9,674,rbk_0673_ceb_9b_f8e4187a687b598307730d75ecf5761b7f051734,65c209347461ba9c,99.752,ok,5,1,
redbench_krid,9,675,rbk_0674_ceb_9b_f91154a6ba85eed1432bdb073f70864844e9815b,ca79f403a44eb564,130.581,ok,28,1,
redbench_krid,9,676,rbk_0675_ceb_9b_f91a0255319facedf6b8a146f8f794bd24d295c4,43892987e60ae71d,98.673,ok,10,1,
redbench_krid,9,677,rbk_0676_ceb_9b_f9feafae35f78cb9e4afdb89ee2c480cef5df1cb,fd1165f9b25d3ce1,82.431,ok,0,1,
redbench_krid,9,678,rbk_0677_ceb_9b_fa46de03bf272339037184c9e950f1470490693b,0ec6bd80790b4c5e,103.035,ok,2,1,
redbench_krid,9,679,rbk_0678_ceb_9b_fb33283bb6ecc42275dd6c9a14d975f39bfee7e1,560859e8f51d197c,105.941,ok,0,1,
redbench_krid,9,680,rbk_0679_ceb_9b_fc59330168084ff4623cd70ad2a6313543916d07,592209cc966c3315,84.805,ok,4,1,
redbench_krid,9,681,rbk_0680_ceb_9b_fc90b95f2947d0cc5ea5d1d90d4d714756e643e8,bb270312bd147748,105.996,ok,1,1,
redbench_krid,9,682,rbk_0681_ceb_9b_fdb0c1a2ed84e17d7ad62335b50e8bffa7355beb,b93799731ade4636,97.677,ok,6,1,
redbench_krid,9,683,rbk_0682_ceb_9b_fe51bda37a07adb595a641b9ab822be9fa24a07e,4f899da590f89430,100.232,ok,0,1,
redbench_krid,9,684,rbk_0683_ceb_9b_fe90798b764e94d76a80a8426b0621a9e29a418a,8c6120c1f936c189,116.908,ok,109,1,
redbench_krid,9,685,rbk_0684_ceb_9b_feae2fd4e41ac4a2d94f9d77bf9d0106a7397871,9086ea1f969368c0,143.326,ok,7,1,
redbench_krid,9,686,rbk_0685_job_10a,1dbbc85f6e036f06,41.933,ok,1,1,
redbench_krid,9,687,rbk_0686_job_10b,2ab12f73b35fc348,24.410,ok,1,1,
redbench_krid,9,688,rbk_0687_job_10c,f7002b8d8421d9b8,61.451,ok,1,1,
redbench_krid,9,689,rbk_0688_job_11a,1f739111b20c4490,20.465,ok,1,1,
redbench_krid,9,690,rbk_0689_job_11b,97b1a511367e7f4c,24.285,ok,1,1,
redbench_krid,9,691,rbk_0690_job_11c,79438d87c2c3292e,24.643,ok,1,1,
redbench_krid,9,692,rbk_0691_job_11d,691a3ded2deb4e4c,21.660,ok,1,1,
redbench_krid,9,693,rbk_0692_job_12a,57e8cf3e1ccada76,52.202,ok,1,1,
redbench_krid,9,694,rbk_0693_job_12b,70fa9f0edcb4d61b,32.176,ok,1,1,
redbench_krid,9,695,rbk_0694_job_12c,dfeb0462451cc9af,49.652,ok,1,1,
redbench_krid,9,696,rbk_0695_job_13a,62717a70f8a390e4,36.484,ok,1,1,
redbench_krid,9,697,rbk_0696_job_13b,137343b59b89deb1,47.930,ok,1,1,
redbench_krid,9,698,rbk_0697_job_13c,cfeb48148be776b2,40.263,ok,1,1,
redbench_krid,9,699,rbk_0698_job_13d,f59b815057601771,41.845,ok,1,1,
redbench_krid,9,700,rbk_0699_job_14a,318bc04422c658e8,90.427,ok,1,1,
redbench_krid,9,701,rbk_0700_job_14b,9d0832558c27a532,51.911,ok,1,1,
redbench_krid,9,702,rbk_0701_job_14c,93c7f8c619b44aa2,126.627,ok,1,1,
redbench_krid,9,703,rbk_0702_job_15a,c47a0304bdc6b7fb,62.635,ok,1,1,
redbench_krid,9,704,rbk_0703_job_15b,30cd85ea4a838285,36.691,ok,1,1,
redbench_krid,9,705,rbk_0704_job_15c,85da63b78e3451ad,53.476,ok,1,1,
redbench_krid,9,706,rbk_0705_job_15d,7f7287d196bb3aa0,52.718,ok,1,1,
redbench_krid,9,707,rbk_0706_job_16a,972235ced7b4bfb5,40.555,ok,1,1,
redbench_krid,9,708,rbk_0707_job_16b,74dc2aec6ade644c,133.563,ok,1,1,
redbench_krid,9,709,rbk_0708_job_16c,46bf5b8b8ef4f810,55.003,ok,1,1,
redbench_krid,9,710,rbk_0709_job_16d,3585684631dd5f95,59.606,ok,1,1,
redbench_krid,9,711,rbk_0710_job_17a,f80ff62e01d77a13,74.508,ok,1,1,
redbench_krid,9,712,rbk_0711_job_17b,3807e0960fe1f67d,92.977,ok,1,1,
redbench_krid,9,713,rbk_0712_job_17c,da2b12b575af546c,84.379,ok,1,1,
redbench_krid,9,714,rbk_0713_job_17d,db08853c8c2790d9,103.346,ok,1,1,
redbench_krid,9,715,rbk_0714_job_17e,99827966fe659e0f,92.511,ok,1,1,
redbench_krid,9,716,rbk_0715_job_17f,0c80502de29bb218,91.144,ok,1,1,
redbench_krid,9,717,rbk_0716_job_18a,9b2d6d847b5a16a4,131.225,ok,1,1,
redbench_krid,9,718,rbk_0717_job_18b,95179a2ec740c224,69.981,ok,1,1,
redbench_krid,9,719,rbk_0718_job_18c,cce721415297fa38,108.793,ok,1,1,
redbench_krid,9,720,rbk_0719_job_19a,a6d670bc78c659e6,102.618,ok,1,1,
redbench_krid,9,721,rbk_0720_job_19b,8d24166918763e4c,115.707,ok,1,1,
redbench_krid,9,722,rbk_0721_job_19c,c384f595b3737901,89.158,ok,1,1,
redbench_krid,9,723,rbk_0722_job_19d,42f30ae39c819f8a,65.370,ok,1,1,
redbench_krid,9,724,rbk_0723_job_20a,b6b8bcb5e6030aed,171.313,ok,1,1,
redbench_krid,9,725,rbk_0724_job_20b,a76861c7a591c2f9,128.041,ok,1,1,
redbench_krid,9,726,rbk_0725_job_20c,df91ac74bf8848c8,130.924,ok,1,1,
redbench_krid,9,727,rbk_0726_job_21a,e91787ff551e5ddf,37.797,ok,1,1,
redbench_krid,9,728,rbk_0727_job_21b,8e033eaed01490cb,34.769,ok,1,1,
redbench_krid,9,729,rbk_0728_job_21c,122444bb5bdb5e43,40.543,ok,1,1,
redbench_krid,9,730,rbk_0729_job_22a,f72c0b0b2163aa29,111.896,ok,1,1,
redbench_krid,9,731,rbk_0730_job_22b,ab833864640209ca,107.904,ok,1,1,
redbench_krid,9,732,rbk_0731_job_22c,0092ce1bc11bca0b,154.428,ok,1,1,
redbench_krid,9,733,rbk_0732_job_22d,61e67fedc19c1adb,130.618,ok,1,1,
redbench_krid,9,734,rbk_0733_job_23a,5b7ac53f0c8f1ec7,45.574,ok,1,1,
redbench_krid,9,735,rbk_0734_job_23b,74c4cb7f9107122d,59.681,ok,1,1,
redbench_krid,9,736,rbk_0735_job_23c,641d3070316715f7,56.549,ok,1,1,
redbench_krid,9,737,rbk_0736_job_24a,3e32bc0fcb29ea85,64.688,ok,1,1,
redbench_krid,9,738,rbk_0737_job_24b,95c5739c8905e37a,35.704,ok,1,1,
redbench_krid,9,739,rbk_0738_job_25a,23839bacad13e78a,131.900,ok,1,1,
redbench_krid,9,740,rbk_0739_job_25b,ac02c5bdbaee6de9,47.315,ok,1,1,
redbench_krid,9,741,rbk_0740_job_25c,4e791e7aa7458604,194.690,ok,1,1,
redbench_krid,9,742,rbk_0741_job_26a,29a427333040413d,102.468,ok,1,1,
redbench_krid,9,743,rbk_0742_job_26b,329c69e5cc801c9e,76.719,ok,1,1,
redbench_krid,9,744,rbk_0743_job_26c,d15681d683878fd3,113.691,ok,1,1,
redbench_krid,9,745,rbk_0744_job_27b,00b2f4097f2d8f87,31.158,ok,1,1,
redbench_krid,9,746,rbk_0745_job_27c,205e9f69c12363d7,38.733,ok,1,1,
redbench_krid,9,747,rbk_0746_job_30a,39ed27ec9f2550f9,101.120,ok,1,1,
redbench_krid,9,748,rbk_0747_job_30b,4b0339ee0d15d75f,57.134,ok,1,1,
redbench_krid,9,749,rbk_0748_job_30c,d1db19bf459bbfc5,167.191,ok,1,1,
redbench_krid,9,750,rbk_0749_job_31a,35da724d9a56714f,133.177,ok,1,1,
redbench_krid,9,751,rbk_0750_job_31b,3d9c020cc1436bfc,63.416,ok,1,1,
redbench_krid,9,752,rbk_0751_job_31c,92edf99b7df8ae3d,182.870,ok,1,1,
redbench_krid,9,753,rbk_0752_job_7a,91925e122a3cc210,50.296,ok,1,1,
redbench_krid,9,754,rbk_0753_job_7b,2e741e69e545231f,35.110,ok,1,1,
redbench_krid,9,755,rbk_0754_job_7c,775f29f22388040c,502.074,ok,1,1,
redbench_krid,9,756,rbk_0755_job_8a,c842d6ea58439c89,61.254,ok,1,1,
redbench_krid,9,757,rbk_0756_job_8b,3fe6f416e8a16078,89.448,ok,1,1,
redbench_krid,9,758,rbk_0757_job_8c,0ba73491988ece7d,81.259,ok,1,1,
redbench_krid,9,759,rbk_0758_job_8d,7e450ef5db8a7ca8,57.779,ok,1,1,
redbench_krid,9,760,rbk_0759_job_9a,29bb8b173f9a3dd7,106.097,ok,1,1,
redbench_krid,9,761,rbk_0760_job_9b,df357ce95d7bd986,131.806,ok,1,1,
redbench_krid,9,762,rbk_0761_job_9c,5252fd2f3badacd7,109.354,ok,1,1,
redbench_krid,9,763,rbk_0762_job_9d,78355578c5afec7f,86.264,ok,1,1,
redbench_krid,10,1,rbk_0000_ceb_10a_cd6337ba08f2d17db60e377f65a63a5360f8fe81,7f60339fcdf12acd,80.560,ok,3,1,
redbench_krid,10,2,rbk_0001_ceb_10a_cdad0b60d27e01f4363b15b0b05b79ba90dd2490,1d03f0ec31d19546,119.746,ok,2,1,
redbench_krid,10,3,rbk_0002_ceb_10a_ce112491fe92011257ae6b3a3e21251b58cc1033,0d66071b93e30487,86.035,ok,5,1,
redbench_krid,10,4,rbk_0003_ceb_10a_ce995b8d1f5d959cfbef25528c444bf3d70e7dbf,182850507a4f9a11,105.681,ok,12,1,
redbench_krid,10,5,rbk_0004_ceb_10a_cf4603e8a8e99df9810cdae569d3d8f7e1f6f89b,68930016efb9c5ff,143.100,ok,7,1,
redbench_krid,10,6,rbk_0005_ceb_10a_cfb0e1fb57c6a521591780b7098734f7e9ca112c,ea7f81654ffd1839,93.226,ok,20,1,
redbench_krid,10,7,rbk_0006_ceb_10a_cfb35819c6ae95bedd514d18b8b5a09963bc400c,ab54884730e44aac,220.368,ok,270,1,
redbench_krid,10,8,rbk_0007_ceb_10a_cfe7ecfa4ed4c71917d6062d52d564f9a9e1e35e,099352243f5cf180,141.893,ok,28,1,
redbench_krid,10,9,rbk_0008_ceb_10a_d00b054eae7cd5e84bcd52a13592f16b66d5d34c,787e28db1a8da0f2,124.640,ok,237,1,
redbench_krid,10,10,rbk_0009_ceb_10a_d080f00a7d556192e7dcd6731adbfb804bc7c647,1206d4f0b0f7e8d4,160.808,ok,5806,1,
redbench_krid,10,11,rbk_0010_ceb_10a_d0907b860eafb390f25ceb6dfd48b7f416058284,84a599dcaf7b35ca,95.120,ok,79,1,
redbench_krid,10,12,rbk_0011_ceb_10a_d1115f97adbada46e0ab8b926ec1b71cd0593671,fb6c0e3e85ff3937,74.790,ok,2,1,
redbench_krid,10,13,rbk_0012_ceb_10a_d11d649f83cd7a33aa45bdc63140f37fcf676676,df8423003ed09b7b,77.851,ok,0,1,
redbench_krid,10,14,rbk_0013_ceb_10a_d122cf3cac864de2e17a059a82d5465e11a1f41c,68931731e9c3168c,214.671,ok,168,1,
redbench_krid,10,15,rbk_0014_ceb_10a_d127c7bbe6a70dc70fb5052d55ce9ad22eb2f1eb,fa36fece45740d45,84.183,ok,271,1,
redbench_krid,10,16,rbk_0015_ceb_10a_d13598c0bbc4008e51ad6cd9579b8bc26f99dab2,e3ebf02e8fc2a793,167.766,ok,124,1,
redbench_krid,10,17,rbk_0016_ceb_10a_d198725f3fe33e5bc55f5d8861dbae3d3c9254fd,313963e8fbae8356,127.757,ok,35,1,
redbench_krid,10,18,rbk_0017_ceb_10a_d19b340883ecf8a48e49439624747566dcdbb23f,e6268ffe4f54dfe8,139.396,ok,518,1,
redbench_krid,10,19,rbk_0018_ceb_10a_d1b9cea7e82ebc008a8d06e6147444adfec4c891,6bbfb908e873bdef,95.896,ok,47,1,
redbench_krid,10,20,rbk_0019_ceb_10a_d1bb5a72ea183fd408d734715b38b90f47c5d4c6,2ca215db41a64547,122.225,ok,562,1,
redbench_krid,10,21,rbk_0020_ceb_10a_d2220f76c1ac87fa5c3069e9316e055cb3209577,b98ef3ab3b43a851,108.059,ok,4,1,
redbench_krid,10,22,rbk_0021_ceb_10a_d2726458dc91477ccdba4fe340595804aa47ca7a,a5c265dc911a0678,73.094,ok,0,1,
redbench_krid,10,23,rbk_0022_ceb_10a_d2971d4a7faa3ca194daaf12dea38cbdadbfd46e,9adbe2b348db43a2,158.576,ok,39,1,
redbench_krid,10,24,rbk_0023_ceb_10a_d2ce6dd934205a8c2c82a393b43b7d353ac2431b,213faad26a0296fe,140.500,ok,359,1,
redbench_krid,10,25,rbk_0024_ceb_10a_d2e1866076dac97bda8fcf995dc4cb85c115f4d1,dc460ac605d5119f,125.942,ok,221,1,
redbench_krid,10,26,rbk_0025_ceb_10a_d32ee6f8e4958bb62e41c30e47fdf61ff97cecbb,74ad3a3eb110de5d,81.425,ok,17,1,
redbench_krid,10,27,rbk_0026_ceb_10a_d330628cd33bec8d9a6d11b28255dbb65026d722,648a74f972a6d319,142.961,ok,60,1,
redbench_krid,10,28,rbk_0027_ceb_10a_d3b5d1c9feafa9a0102fb0a8d1ff6710e5b9cf22,831bce3bea993b63,88.596,ok,23,1,
redbench_krid,10,29,rbk_0028_ceb_10a_d41cc537f33df8b6fe6c2ffe5ef30a80685b2745,c26e69b9d49a8d01,83.953,ok,0,1,
redbench_krid,10,30,rbk_0029_ceb_10a_d4731b85015d20058b81e750cbe0bd04c73c0346,663e09ff8f37ef24,76.132,ok,16,1,
redbench_krid,10,31,rbk_0030_ceb_10a_d49f7e2fff692419b2c9626b4132bfe24b8dea82,8924ff3725adf1ea,134.171,ok,32,1,
redbench_krid,10,32,rbk_0031_ceb_10a_d4af7c366b4a15288a2569065bc3bda9bcd5023e,ed61af4efc6c8562,161.885,ok,635,1,
redbench_krid,10,33,rbk_0032_ceb_10a_d4eec8b3940f97bddc1b30930d723b9b1245aee9,85b69f69740dfd82,144.278,ok,29,1,
redbench_krid,10,34,rbk_0033_ceb_10a_d562a3ee1cb01dde66b3b86d217893024b8c4d93,84d09fcd694b09de,101.629,ok,21,1,
redbench_krid,10,35,rbk_0034_ceb_10a_d56b267f1682e407c9128b8aed277c7dbf5e754a,dc774af0df4bd22e,127.349,ok,952,1,
redbench_krid,10,36,rbk_0035_ceb_10a_d576d563b85d15e21882009ad21becc1ac75b420,9447438d2ff0dfb6,125.541,ok,40,1,
redbench_krid,10,37,rbk_0036_ceb_10a_d6e2d2ecdbe5781ef6d6004b675b49f635e30bac,a722e4cdf210e0b2,86.040,ok,16,1,
redbench_krid,10,38,rbk_0037_ceb_10a_d6e93e7eeef2f6dad574e10b1cc482492474ba04,c151b2f19e86d781,140.763,ok,440,1,
redbench_krid,10,39,rbk_0038_ceb_10a_d6fdb63452fc02880f7c81ad73eee99b98f850da,6afc091bf3edfdeb,94.110,ok,11,1,
redbench_krid,10,40,rbk_0039_ceb_10a_d72fe2de85ec6b418ad094b516216c1362e8a79e,3bc20f6a0ec11566,433.464,ok,1148,1,
redbench_krid,10,41,rbk_0040_ceb_10a_d7813adcae79e9749ed286fd974c2605f925541f,60a433c36bdf3288,113.200,ok,172,1,
redbench_krid,10,42,rbk_0041_ceb_10a_d7e20756a3aaf0f66a720ad2ee6d39cd332c2865,0ec8ae73a0f9c344,162.029,ok,148,1,
redbench_krid,10,43,rbk_0042_ceb_10a_d7f4ab72dd92f0bb91418bcd080e39e82c7f1cdb,55bad5c96b6722b6,85.199,ok,2,1,
redbench_krid,10,44,rbk_0043_ceb_10a_d8282df8749547ae9842873fc2f9940380f0b6b9,62be55ececfc5ecb,508.215,ok,27,1,
redbench_krid,10,45,rbk_0044_ceb_10a_d935177bb0908c2e20a63db085b23dae1ee55f4f,e31e2e71521fbc9d,128.338,ok,398,1,
redbench_krid,10,46,rbk_0045_ceb_10a_d93ae3afaa0d44287d36258b9c089dbf632d1e16,ad1db7aa488bac27,143.383,ok,944,1,
redbench_krid,10,47,rbk_0046_ceb_10a_d93afd705ed115020ccd9b7201386cc20b84e485,25957a05c3355063,179.633,ok,2726,1,
redbench_krid,10,48,rbk_0047_ceb_10a_d95376d2b5da059d29e848b57014b265db81ab98,c6f76505f31e0bdf,196.549,ok,102,1,
redbench_krid,10,49,rbk_0048_ceb_10a_d9df8bb36b0657b6f86994c06d8d05e154e44308,93682c8f4ad9afd4,229.745,ok,1128,1,
redbench_krid,10,50,rbk_0049_ceb_10a_daa4024875c3f75fcb573402b3b29689d5513f59,090f3c153cba785d,87.092,ok,15,1,
redbench_krid,10,51,rbk_0050_ceb_10a_db035cd4bd97a45fbccfd61a7d7d11a861d35586,43cd94099cc0b269,135.464,ok,198,1,
redbench_krid,10,52,rbk_0051_ceb_10a_db6083ed54c872776b70882695b1718cee5e0e54,eb9f6677f1a1576e,178.333,ok,318,1,
redbench_krid,10,53,rbk_0052_ceb_10a_db87a0fbe2ea6f7f8430b6753a5fbb0d1f8da1c9,053acaa3bc8056ea,117.658,ok,784,1,
redbench_krid,10,54,rbk_0053_ceb_10a_db90f8e90fd68a46a26615f10724bcae94508420,231deaa73a69f33a,154.195,ok,6,1,
redbench_krid,10,55,rbk_0054_ceb_10a_dbec66b93b0389ff3d6304beac586fab044d392b,69fbc5bffede854f,212.594,ok,10473,1,
redbench_krid,10,56,rbk_0055_ceb_10a_dbf37ff0c0039bd792a3c784b3a9a83562f016bd,ccb19e2298c71f9b,208.292,ok,133,1,
redbench_krid,10,57,rbk_0056_ceb_10a_dc13537254cff617d8bd7e00b5fccc07dfbf9587,ba498f528832aff7,108.799,ok,0,1,
redbench_krid,10,58,rbk_0057_ceb_10a_dc5fa32e1e0119ae59270bc8714400eef25321b9,3dcc5152ee70a439,125.222,ok,6,1,
redbench_krid,10,59,rbk_0058_ceb_10a_dceebc13572981bf6948ae80d72cfbaef8e93ddd,7c8bde701ad3df3c,114.835,ok,94,1,
redbench_krid,10,60,rbk_0059_ceb_10a_dcf037107e932ab517ceba2c3356dc074cbd7798,144cf519fa5d1a95,147.639,ok,30,1,
redbench_krid,10,61,rbk_0060_ceb_10a_ddabaf2bf793a488f6e373dc7eda7c4f5b841167,45e7f8f3c2e32162,169.704,ok,484,1,
redbench_krid,10,62,rbk_0061_ceb_10a_ddeb0b945a2a4e79e8c084b1f3e0fad76133a9aa,a30386ab1946978a,120.701,ok,79,1,
redbench_krid,10,63,rbk_0062_ceb_10a_de5f084332788749556b4d540989ec7282fe371e,7143402cf6302cb4,90.843,ok,31,1,
redbench_krid,10,64,rbk_0063_ceb_10a_ded2be86c35927fd091c5d33c2ea12e9cc5df741,8d61c95c2a068e3c,122.168,ok,22,1,
redbench_krid,10,65,rbk_0064_ceb_10a_deed9c9452a19ee84fe5ca2fedf7cfa1d1b4912c,0ef9c8590f1e23e4,93.502,ok,71,1,
redbench_krid,10,66,rbk_0065_ceb_10a_dfa8fc5f88457bd7234dea15d5c725f7e9f40e99,9bc519424aeb4650,101.732,ok,169,1,
redbench_krid,10,67,rbk_0066_ceb_10a_e015ced873c4a6ed2b92dd01dae638216afd0bea,a205e0e74a4b5301,75.029,ok,32,1,
redbench_krid,10,68,rbk_0067_ceb_10a_e02e0c8d1dbdb2e93aea6ed045c6615b64366f5c,1a6b5d35a287aaa9,106.789,ok,10,1,
redbench_krid,10,69,rbk_0068_ceb_10a_e0cb2e8521d49b1ace2a179313bff51d65335e15,ce17f8da4b557bde,115.233,ok,11,1,
redbench_krid,10,70,rbk_0069_ceb_10a_e1468d92cd762bf7398fe513f1d35ddefeabbf89,eb91a97708b6c396,129.011,ok,19,1,
redbench_krid,10,71,rbk_0070_ceb_10a_e165e31b03ce1fc1236e166e2e1a31568b2a3f64,877e08ffc4d64a5b,132.236,ok,93,1,
redbench_krid,10,72,rbk_0071_ceb_10a_e1727727a0bee5faaa2e7540a826c90963137bda,925bb12eea8d77a9,86.877,ok,10,1,
redbench_krid,10,73,rbk_0072_ceb_10a_e1c447a2b85df53294f04dfff077fc17426b4389,e9e7ac4f405bd109,170.461,ok,48,1,
redbench_krid,10,74,rbk_0073_ceb_10a_e1f0bbaf02c6824dd822f844d1602457c2e5aea8,d02f3c55533dd646,76.678,ok,36,1,
redbench_krid,10,75,rbk_0074_ceb_10a_e1ff225e19c592db1f53c466469abf14842ba884,e6b9ae37232db51e,142.497,ok,1923,1,
redbench_krid,10,76,rbk_0075_ceb_10a_e27ba6016166d5b988142e69640d55048ea73080,2f40ed17e6ef8f12,171.608,ok,8624,1,
redbench_krid,10,77,rbk_0076_ceb_10a_e2ffdddf104c34324bb9fdd09c3896245b3d4154,689556bfa67a4c1f,122.228,ok,318,1,
redbench_krid,10,78,rbk_0077_ceb_10a_e35344e1220ec3dc1a7a7d4f3def9ec96a347cd6,982e83cc11d996cb,161.869,ok,142,1,
redbench_krid,10,79,rbk_0078_ceb_10a_e36a667e71d4d203c73e4c37a28685c5493e635a,fa86cf5db12a852d,71.974,ok,1,1,
redbench_krid,10,80,rbk_0079_ceb_10a_e40080fdbab507f0f65439f96adabbb7bc36bbbe,0973172208bccde3,125.720,ok,105,1,
redbench_krid,10,81,rbk_0080_ceb_10a_e4534dc4cc6eb9dd19473222a3229c9ce44176be,c7c474b4dbefec46,127.409,ok,69,1,
redbench_krid,10,82,rbk_0081_ceb_10a_e4b029344d6b2f84abd794c0f50e7e84fc3091a4,e8fbf0f148ee426b,101.260,ok,13,1,
redbench_krid,10,83,rbk_0082_ceb_10a_e4be2f25031b0373b59d2c5b97579d2f890a2698,2d78ac7b86af7faf,117.450,ok,108,1,
redbench_krid,10,84,rbk_0083_ceb_10a_e5320cd7f4180fb5bb0b8d70ac4a147dd3b5a28d,88d41e1788f28ebd,167.839,ok,278,1,
redbench_krid,10,85,rbk_0084_ceb_10a_e535e0b63f66e5a938d4e92fb9729d003c499360,17f6e79152402358,99.286,ok,41,1,
redbench_krid,10,86,rbk_0085_ceb_10a_e5398616af8731751a682417f297cc55ec284225,4c79e81227d88970,118.444,ok,15,1,
redbench_krid,10,87,rbk_0086_ceb_10a_e566f1ce3f088ef9daf9476a898a9367ac7aef4f,3cad491752175749,94.818,ok,2,1,
redbench_krid,10,88,rbk_0087_ceb_10a_e5d7acbd5cb1ea063a47791061c233de636a44b5,08a24edcb8020258,81.961,ok,2,1,
redbench_krid,10,89,rbk_0088_ceb_10a_e6018c81592eac2ff1c89bb11c077bc0bc2023f3,f4b4ad792da565aa,179.719,ok,14,1,
redbench_krid,10,90,rbk_0089_ceb_10a_e6046ace7068b6aef19777cb22406913e4a0ba57,4a2c621cb798067e,258.179,ok,7159,1,
redbench_krid,10,91,rbk_0090_ceb_10a_e638fc04db1459fbc0f0d3abb5943593f96705f4,11dc19b87eb985b5,91.597,ok,38,1,
redbench_krid,10,92,rbk_0091_ceb_10a_e65ef6b1c6c96603939017105e6dda9e9b552ef4,42a95af8420c180c,158.110,ok,801,1,
redbench_krid,10,93,rbk_0092_ceb_10a_e6cc350449e89654d1dcddc1dcd4e64870621281,acc8763bc75f9305,134.472,ok,46,1,
redbench_krid,10,94,rbk_0093_ceb_10a_e6e949fd55f30705b5a211f5e7d0ce1bbfce93e5,5fa877e1ef9729cd,106.609,ok,751,1,
redbench_krid,10,95,rbk_0094_ceb_10a_e6ed5d6d6e9f49393d6d37a27e911dbe77fea962,2f1dec03de74900d,104.168,ok,50,1,
redbench_krid,10,96,rbk_0095_ceb_10a_e728f419a26c4df019387b7cf2fbdfba53a80648,a8e3630ed250944e,87.797,ok,118,1,
redbench_krid,10,97,rbk_0096_ceb_10a_e7c0c8531b0bda04c11b16265f1bd5806d6b1316,c9dd3c75f4e3d22b,84.009,ok,11,1,
redbench_krid,10,98,rbk_0097_ceb_10a_e7c584cd473b72709e0967764942b4c749d8d0e4,4822a426b67ac14d,87.341,ok,28,1,
redbench_krid,10,99,rbk_0098_ceb_10a_e7f997ab492524a03fd6f0ff5293ab15294c79fa,88b8137c953b4b06,168.123,ok,255,1,
redbench_krid,10,100,rbk_0099_ceb_10a_e810c6ba73fee9f86833321761eb42f1480973e7,21f6faa7412202e3,102.813,ok,3,1,
redbench_krid,10,101,rbk_0100_ceb_10a_e81fdff9b46c352098edddda10306b6c5bf2a804,b84cb3eed4db877b,129.132,ok,758,1,
redbench_krid,10,102,rbk_0101_ceb_10a_e8924043f406d49877c691496469edbcae4e11e9,7f6a0701b0c016a1,104.366,ok,6,1,
redbench_krid,10,103,rbk_0102_ceb_10a_e8942ed2622d9370ad67ddb0d39b33e2446f2bc9,add38636d73c17b6,205.246,ok,464,1,
redbench_krid,10,104,rbk_0103_ceb_10a_e8b0a07d79cd98a96e50ab2d0c859936030fda81,0acd570cf324362d,105.070,ok,34,1,
redbench_krid,10,105,rbk_0104_ceb_10a_e95248e3b6f97239f1f01a883a7a0174ba0f89c8,f9b7ed61b91d31f3,172.469,ok,9,1,
redbench_krid,10,106,rbk_0105_ceb_10a_e9ac516bee17a66f3b5f535c07eba57db8919940,034309f5f4ed667a,135.461,ok,1268,1,
redbench_krid,10,107,rbk_0106_ceb_10a_e9b5e684cc362cb0db36db22dbc02cf7665b63ea,83ea61e2925fab98,103.704,ok,176,1,
redbench_krid,10,108,rbk_0107_ceb_10a_ea08ea1abdca614e2940c38c7f2e7ba2ee0b55c3,a47fc48996c60f58,94.735,ok,3,1,
redbench_krid,10,109,rbk_0108_ceb_10a_eaad1501c4f94ebaaeaf85c106d8a1553094ac1f,2918124a0c64f5a3,565.145,ok,810,1,
